FREQ	CALLSIGN	STATE	CITY	PWR-D	PWR-N	PWR-C	LATITUDE	LONGITUDE	STATUS
1480	WCNS	PA	LATROBE	500	1000		40.2700	-79.3869	
1480	WDAS	PA	PHILADELPHIA	5000	1000		39.9981	-75.2119	
1480	WRDD	PA	SHIPPENSBURG	410	9		40.0750	-77.5358	
1480	WMDD	PR	FAJARDO	5000	5000		18.3628	-65.6400	
1480	WZJY	SC	MOUNT PLEASANT	880	44		32.8250	-79.8314	
1480	KSDR	SD	WATERTOWN	1000	50		44.9328	-97.1053	
1480	WJFC	TN	JEFFERSON CITY	500	34		36.1042	-83.4861	
1480	WBBP	TN	MEMPHIS	5000	41		35.0550	-90.0875	
1480	WJLE	TN	SMITHVILLE	1000	34		35.9253	-85.8206	
1480	KNGO	TX	DALLAS	50000	1900		32.6617	-96.6572	
1480	KLVL	TX	PASADENA	5000	500		29.6839	-95.1858	
1480	KCHL	TX	SAN ANTONIO	2500			29.4125	-98.4144	
1480	KCHL	TX	SAN ANTONIO		90		29.4125	-98.4144	
1480	KHQN	UT	SPANISH FORK	1000	133		40.0750	-111.6617	
1480	WPWC	VA	DUMFRIES-TRIANGLE	5000	500		38.5683	-77.3389	
1480	WTOX	VA	GLEN ALLEN	6300	1500		37.6822	-77.5639	
1480	WTOY	VA	SALEM	5000	20		37.2725	-80.0811	
1480	WCFR	VT	SPRINGFIELD	5000	23		43.2811	-72.4878	
1480	KNTB	WA	LAKEWOOD		111		47.1656	-122.5756	
1480	KNTB	WA	LAKEWOOD	1000			47.1656	-122.5756	
1480	KBMS	WA	VANCOUVER	1000	2500		45.6017	-122.7183	
1480	WLMV	WI	MADISON	5000	5000		43.0250	-89.3967	
1480	KRAE	WY	CHEYENNE	1000	72		41.1214	-104.8394	
1490	WFZX	AL	ANNISTON	1000	1000		33.6875	-85.8303	
1490	WIEZ	AL	DECATUR	1000	1000		34.5872	-86.9869	
1490	WIRB	AL	LEVEL PLAINS	1000	1000		31.2994	-85.7906	
1490	WHBB	AL	SELMA	1000	1000		32.4339	-87.0111	
1490	KWXT	AR	DARDANELLE	1000	1000		35.2189	-93.1272	
1490	KXAR	AR	HOPE	700	700		33.6889	-93.5986	
1490	KDRS	AR	PARAGOULD	1000	1000		36.0503	-90.4622	
1490	KZZZ	AZ	BULLHEAD CITY	1000	1000		35.1689	-114.6378	
1490	KCUZ	AZ	CLIFTON	1000	1000		33.0417	-109.2944	
1490	KYCA	AZ	PRESCOTT	1000	1000		34.5508	-112.4625	
1490	KFFN	AZ	TUCSON	1000	1000		32.2489	-110.9247	
1490	KWAC	CA	BAKERSFIELD	640	640		35.3481	-119.0092	
1490	KMET	CA	BANNING	1000	1000		33.9303	-116.9222	
1490	KGBA	CA	HEBER	1000	1000		32.7419	-115.5522	
1490	KRKC	CA	KING CITY	1000	1000		36.2261	-121.1239	
1490	KZNB	CA	PETALUMA	1000	1000		38.2269	-122.6214	
1490	KBLF	CA	RED BLUFF	1000	1000		40.1936	-122.2156	
1490	KOSJ	CA	SANTA BARBARA	1000	1000		34.4186	-119.6861	
1490	KOWL	CA	SOUTH LAKE TAHOE	1000	1000		38.9428	-119.9569	
1490	KLZN	CA	SUSANVILLE	950	870		40.4439	-120.6431	
1490	KSYC	CA	YREKA	1000	1000		41.7244	-122.6500	
1490	KCFC	CO	BOULDER	290	290		39.9647	-105.2353	
1490	KPKE	CO	GUNNISON	1000	1000		38.5658	-106.9256	
1490	KXRE	CO	MANITOU SPRINGS	500	1000		38.8619	-104.9256	
1490	KNAM	CO	SILT	740	740		39.5603	-107.6514	
1490	WGCH	CT	GREENWICH	1000	1000		41.0269	-73.6331	
1490	WWPR	FL	BRADENTON	800	800		27.4767	-82.5358	
1490	WTJV	FL	DELAND	1000	1000		29.0181	-81.2997	
1490	WAFZ	FL	IMMOKALEE	560	700		26.4094	-81.4300	
1490	WMBM	FL	MIAMI BEACH	1000	1000		25.7694	-80.1364	
1490	WTKE	FL	MILTON	1000	1000		30.6250	-87.0483	Silent
1490	WTTB	FL	VERO BEACH	1000	1000		27.6200	-80.4169	
1490	WSIR	FL	WINTER HAVEN	1000	1000		28.0139	-81.7506	
1490	WBGA	GA	BRUNSWICK	600	600		31.1617	-81.4744	
1490	WCHM	GA	CLARKESVILLE	790	790		34.6075	-83.5375	
1490	WYYZ	GA	JASPER	1000	1000		34.4756	-84.4369	
1490	WKUN	GA	MONROE	1000	1000		33.8103	-83.7003	
1490	WSFB	GA	QUITMAN	1000	1000		30.7808	-83.5750	
1490	WSNT	GA	SANDERSVILLE	1000	1000		32.9731	-82.8094	
1490	WRLA	GA	WEST POINT	1000	1000		32.8739	-85.1922	
1490	KBUR	IA	BURLINGTON	760	760		40.8239	-91.1425	
1490	WDBQ	IA	DUBUQUE	1000	1000		42.5028	-90.7067	
1490	KXLQ	IA	INDIANOLA		1000		41.3567	-93.5878	
1490	KXLQ	IA	INDIANOLA	500			41.3567	-93.5878	
1490	KRIB	IA	MASON CITY	1000	1000		43.1350	-93.2078	
1490	KCID	ID	CALDWELL	1000	1000		43.6658	-116.6336	
1490	KPCQ	ID	CHUBBUCK	1000	1000		42.9272	-112.5008	
1490	WKRO	IL	CAIRO	1000	1000		37.0433	-89.1839	
1490	WDAN	IL	DANVILLE	1000	1000		40.1494	-87.6264	
1490	WPNA	IL	OAK PARK	1000	1000		41.8811	-87.7939	
1490	WZOE	IL	PRINCETON	1000	1000		41.3522	-89.4681	
1490	WKBV	IN	RICHMOND	1000	1000		39.8281	-84.9325	
1490	KKAN	KS	PHILLIPSBURG	1000	1000		39.7922	-99.3319	Silent
1490	KTOP	KS	TOPEKA	1000	1000		39.0775	-95.6794	
1490	WKYW	KY	FRANKFORT	1000	1000		38.2033	-84.9136	
1490	WCLU	KY	GLASGOW	1000	1000		36.9839	-85.8722	
1490	WFXY	KY	MIDDLESBORO	1000	1000		36.6129	-83.7093	
1490	WOMI	KY	OWENSBORO	830	830		37.7414	-87.1161	
1490	WSIP	KY	PAINTSVILLE	1000	1000		37.8058	-82.7669	
1490	KEUN	LA	EUNICE	1000	1000		30.4714	-92.4142	
1490	KJIN	LA	HOUMA	1000	1000		29.5706	-90.7283	
1490	KRUS	LA	RUSTON	1000	1000		32.5133	-92.6656	
1490	WCCM	MA	HAVERHILL	1000	1000		42.7728	-71.1003	
1490	WMRC	MA	MILFORD	1000	1000		42.1367	-71.5139	
1490	WSPR	MA	WEST SPRINGFIELD	470	470		42.0986	-72.6292	
1490	WARK	MD	HAGERSTOWN	1000	1000		39.6264	-77.7111	
1490	WBAE	ME	PORTLAND	1000	1000		43.6633	-70.2714	
1490	WTVL	ME	WATERVILLE	1000	1000		44.5642	-69.6108	
1490	WABJ	MI	ADRIAN	1000	1000		41.9006	-84.0142	Silent
1490	WTIQ	MI	MANISTIQUE	1000	1000		45.9642	-86.2769	
1490	WMPX	MI	MIDLAND	980	980		43.6147	-84.2208	
1490	WLAW	MI	WHITEHALL	1000	1000		43.3844	-86.3250	
1490	KXRA	MN	ALEXANDRIA	1000	1000		45.8683	-95.3631	
1490	KJOQ	MN	DULUTH	1000	1000		46.7244	-92.1197	
1490	KLGR	MN	REDWOOD FALLS	1000	1000		44.5425	-95.1325	
1490	KDMO	MO	CARTHAGE	1000	1000		37.1828	-94.3619	
1490	KTTR	MO	ROLLA	1000	1000		37.9444	-91.7447	
1490	KDRO	MO	SEDALIA	780	780		38.6764	-93.2544	
1490	WANG	MS	BILOXI	1000	1000		30.3939	-88.9994	
1490	WCLD	MS	CLEVELAND	1000	1000		33.7336	-90.7139	
1490	WHOC	MS	PHILADELPHIA	1000	1000		32.7644	-89.1300	
1490	WTUP	MS	TUPELO	1000	1000		34.2550	-88.6900	
1490	WVBG	MS	VICKSBURG	1000	1000		32.3456	-90.8672	
1490	KYWL	MT	BOZEMAN	1000	900		45.6817	-111.0383	
1490	KDBM	MT	DILLON	1000	1000		45.2363	-112.6459	
1490	KHTC	MT	MALMSTROM AFB	1000	580		47.4792	-111.2411	
1490	WDUR	NC	DURHAM	1000	1000		35.9678	-78.8881	
1490	WLOE	NC	EDEN	1000	1000		36.5058	-79.7717	
1490	WAZZ	NC	FAYETTEVILLE	1000	1000		35.0683	-78.9025	
1490	WWNB	NC	NEW BERN	1000	1000		35.1331	-77.0656	
1490	WRMT	NC	ROCKY MOUNT	1000	1000		35.9325	-77.8303	
1490	WSTP	NC	SALISBURY	1000	1000		35.6789	-80.5064	
1490	WSVM	NC	VALDESE	1000	1000		35.7458	-81.5942	
1490	WSVM	NC	VALDESE	1000	1000		35.7342	-81.5678	
1490	WWIL	NC	WILMINGTON	1000	1000		34.2311	-77.9550	
1490	KNDC	ND	HETTINGER	1000	1000		46.0197	-102.6925	
1490	KOVC	ND	VALLEY CITY	1000	1000		46.9133	-98.0172	
1490	KIBM	NE	OMAHA	1000	1000		41.2331	-95.9672	
1490	WKDR	NH	BERLIN	1000	930		44.4828	-71.1772	
1490	WEMJ	NH	LACONIA	1000	1000		43.5414	-71.4625	
1490	WUVR	NH	LEBANON	640	640		43.6533	-72.2378	
1490	WBSS	NJ	PLEASANTVILLE	400	400		39.3900	-74.5125	
1490	KRSN	NM	LOS ALAMOS	1000	1000		35.8939	-106.2931	
1490	KRTN	NM	RATON	1000	1000		36.8867	-104.4431	
1490	KRUI	NM	RUIDOSO DOWNS	1000	1000		33.3214	-105.5900	
1490	WCSS	NY	AMSTERDAM	1000	1000		42.9611	-74.1764	
1490	WBTA	NY	BATAVIA	1000	710		42.9764	-78.1867	
1490	WKNY	NY	KINGSTON	1000	1000		41.9364	-74.0083	
1490	WICY	NY	MALONE	1000	1000		44.8461	-74.2686	
1490	WDLC	NY	PORT JERVIS	1000	1000		41.3636	-74.6781	
1490	WCDO	NY	SIDNEY	1000	1000		42.3233	-75.3825	
1490	WOLF	NY	SYRACUSE	1000	1000		43.0583	-76.1667	
1490	WNGZ	NY	WATKINS GLEN	880	880		42.3522	-76.8683	
1490	WBEX	OH	CHILLICOTHE	1000	1000		39.3311	-82.9969	
1490	WERE	OH	CLEVELAND HEIGHTS	1000	1000		41.5133	-81.6014	
1490	WOHI	OH	EAST LIVERPOOL	1000	1000		40.6297	-80.6025	
1490	WMOA	OH	MARIETTA	1000	1000		39.4192	-81.4764	
1490	WMRN	OH	MARION	1000	1000		40.6139	-83.1297	
1490	KMFS	OK	GUTHRIE	1000	1000		35.8822	-97.3928	
1490	KBIX	OK	MUSKOGEE	450	450		35.7822	-95.3769	
1490	KBKR	OR	BAKER	1000	1000		44.7883	-117.8097	
1490	KSKR	OR	ROSEBURG	1000	1000		43.1931	-123.3608	
1490	KBZY	OR	SALEM	1000	1000		44.8817	-122.9850	
1490	WESB	PA	BRADFORD	1000	1000		41.9650	-78.6169	
1490	WAZL	PA	HAZLETON	1000	1000		40.9400	-75.9678	
1490	WNTJ	PA	JOHNSTOWN	1000	1000		40.3236	-78.8969	
1490	WRKY	PA	LANCASTER	600	600		40.0606	-76.3164	
1490	WBCB	PA	LEVITTOWN	1000	1000		40.1689	-74.8356	
1490	WMGW	PA	MEADVILLE	1000	1000		41.6314	-80.1769	
1490	WNDA	PA	WELLSBORO	1000	1000		41.7447	-77.2931	
1490	WDEP	PR	PONCE	5800	1000		17.9842	-66.6367	
1490	WVGB	SC	BEAUFORT	500	1000		32.4356	-80.6983	
1490	WTQS	SC	CAMERON	1000	1000		33.5525	-80.7439	
1490	WGCD	SC	CHESTER	650	650		34.6981	-81.2019	
1490	WPCI	SC	GREENVILLE	1000	1000		34.9083	-82.3447	
1490	KFCR	SD	CUSTER	830	830		43.7175	-103.5833	
1490	KORN	SD	MITCHELL	1000	1000		43.7039	-97.9992	
1490	WOPI	TN	BRISTOL	1000	1000		36.5958	-82.1617	
1490	WJOC	TN	CHATTANOOGA	1000	1000		35.0519	-85.2733	
1490	WCSV	TN	CROSSVILLE	1000	1000		35.9503	-85.0358	
1490	WITA	TN	KNOXVILLE	1000	1000		35.9697	-83.9656	
1490	WCOR	TN	LEBANON	1000	1000		36.2072	-86.2675	
1490	WJJM	TN	LEWISBURG	1000	1000		35.4508	-86.7825	
1490	KTSN	TX	AUSTIN	1000	1000		30.2536	-97.7069	
1490	KIBL	TX	BEEVILLE	1000	1000		28.3856	-97.7283	
1490	KBST	TX	BIG SPRING	1000	1000		32.2622	-101.4603	
1490	KNEL	TX	BRADY	1000	1000		31.1300	-99.3225	
1490	KHVL	TX	HUNTSVILLE	1000	1000		30.6967	-95.5522	
1490	KLNT	TX	LAREDO	1000	1000		27.4947	-99.4711	
1490	KZZN	TX	LITTLEFIELD	1000	1000		33.9381	-102.3439	
1490	KPLT	TX	PARIS	1000	1000		33.6353	-95.5539	
1490	KYZS	TX	TYLER	1000	1000		32.3751	-95.2695	
1490	KVWC	TX	VERNON	1000	1000		34.1533	-99.2692	
1490	KOGN	UT	OGDEN	1000	1000		41.2397	-111.9828	
1490	KZEZ	UT	SANTA CLARA	1000	1000		37.1117	-113.5119	
1490	KCPX	UT	SPANISH VALLEY	1000	1000		38.4678	-109.4383	
1490	WCVA	VA	CULPEPER	680	680		38.4844	-77.9894	
1490	WPAK	VA	FARMVILLE	1000	1000		37.3131	-78.3947	
1490	WXTG	VA	HAMPTON	970	970		37.0306	-76.3756	
1490	WINQ	VT	BRATTLEBORO	1000	1000		42.8475	-72.5822	
1490	WFAD	VT	MIDDLEBURY	960	960		43.9992	-73.1597	
1490	WIKE	VT	NEWPORT	1000	1000		44.9389	-72.2222	
1490	KWOK	WA	ABERDEEN	1000	1000		46.9583	-123.8097	
1490	KBRO	WA	BREMERTON	1000	1000		47.5644	-122.6572	
1490	KLOG	WA	KELSO	1000	1000		46.1167	-122.8853	
1490	KYNR	WA	TOPPENISH	1000	1000		46.3758	-120.3217	
1490	KTEL	WA	WALLA WALLA	1000	1000		46.0236	-118.3547	
1490	WGEZ	WI	BELOIT	1000	1000		42.4956	-89.0189	
1490	WLXR	WI	LA CROSSE	1000	1000		43.8283	-91.2408	
1490	WIGM	WI	MEDFORD	1000	1000		45.1642	-90.3411	
1490	WOSH	WI	OSHKOSH	1000	1000		44.0458	-88.5292	
1490	WSWW	WV	CHARLESTON	1000	1000		38.3578	-81.6167	
1490	WBKE	WV	FAIRMONT	1000	1000		39.4719	-80.1406	
1490	WAEY	WV	PRINCETON	1000	1000		37.3897	-81.0994	
1490	WSGB	WV	SUTTON	900	900		38.6531	-80.7194	
1490	KUGR	WY	GREEN RIVER	1000	1000		41.5156	-109.4364	
1490	KJNT	WY	JACKSON	1000	1000		43.4744	-110.7686	
1490	KGOS	WY	TORRINGTON	1000	1000		42.0722	-104.2278	
1500	WQCR	AL	ALABASTER	2300	3	1200	33.2075	-86.7594	
1500	WVSM	AL	RAINSVILLE	1000		1000	34.4989	-85.8428	
1500	WKAX	AL	RUSSELLVILLE	1000			34.5283	-87.7114	
1500	KSJX	CA	SAN JOSE	10000	5000		37.3578	-121.8714	
1500	WFIF	CT	MILFORD	5000			41.1925	-73.1014	
1500	WFED	DC	WASHINGTON	50000	50000		39.0419	-77.0464	
1500	WPSO	FL	NEW PORT RICHEY	250			28.2592	-82.7292	
1500	WDPC	GA	DALLAS	5000		3200	33.9444	-84.8244	
1500	KHKA	HI	HONOLULU	5000	5000		21.3350	-157.8936	
1500	WPMB	IL	VANDALIA	250	2		38.9578	-89.1228	
1500	WPJX	IL	ZION	250	2		42.4553	-87.9008	
1500	WBRI	IN	INDIANAPOLIS	5000			39.8703	-86.0881	
1500	WAKE	IN	VALPARAISO	1000	25		41.4433	-87.0483	Silent
1500	WKXO	KY	BEREA	250			37.5867	-84.3011	
1500	WMJL	KY	MARION	175			37.3378	-88.0675	
1500	KCLF	LA	NEW ROADS	1000			30.7356	-91.4161	
1500	WLQV	MI	DETROIT	50000	10000		42.2311	-83.1994	
1500	KSTP	MN	ST. PAUL	50000	50000		45.0256	-93.0517	
1500	WQMS	MS	QUITMAN	1000			32.0642	-88.7242	
1500	WSMX	NC	WINSTON-SALEM	140			36.0739	-80.2553	
1500	WGHT	NJ	POMPTON LAKES	1000			40.9808	-74.2850	
1500	WBZI	OH	XENIA	500			39.7133	-83.9133	
1500	KPGM	OK	PAWHUSKA	500			36.7617	-96.1994	
1500	WMNT	PR	MANATI	1200	290		18.4336	-66.4775	
1500	WZZQ	SC	GAFFNEY	1000		500	35.0883	-81.6444	
1500	WDEB	TN	JAMESTOWN	1000		500	36.4253	-84.9422	
1500	WPOT	TN	TRENTON	250	6		35.9811	-88.9256	
1500	KBRN	TX	BOERNE	250			29.8122	-98.7281	
1500	KMXO	TX	MERKEL	250			32.4714	-100.0053	
1500	KJIM	TX	SHERMAN	1000			33.6917	-96.5581	
1500	KANI	TX	WHARTON	500	500		29.3228	-96.0589	
1510	KFNN	AZ	MESA	22000	100		33.6928	-112.0025	
1510	KIRV	CA	FRESNO	10000			36.7117	-119.8331	
1510	KSPA	CA	ONTARIO	10000	1000		34.0947	-117.6128	
1510	KSFN	CA	PIEDMONT	8000	2400		37.8172	-122.2861	
1510	KPLS	CO	LITTLETON	10000	25000		39.8689	-104.9269	
1510	WWBC	FL	COCOA	50000		25000	28.3533	-80.7792	
1510	KIFG	IA	IOWA FALLS	1000		500	42.5136	-93.2158	
1510	WCAZ	IL	CARTHAGE	330			40.4086	-91.1700	
1510	WWHN	IL	JOLIET	1000		600	41.5139	-88.0528	
1510	WJOT	IN	WABASH	250			40.7864	-85.8219	
1510	KNNS	KS	LARNED	1000		500	38.1650	-99.1014	
1510	KAGY	LA	PORT SULPHUR	1000			29.4842	-89.7042	
1510	WMEX	MA	QUINCY	10000	100	2000	42.2736	-71.0417	
1510	WJKN	MI	JACKSON	380			42.2214	-84.4356	
1510	KCTE	MO	INDEPENDENCE	10000			39.0706	-94.4494	
1510	KMRF	MO	MARSHFIELD	5000		1600	37.3192	-92.9619	
1510	WEAL	NC	GREENSBORO	820		200	36.0617	-79.7931	Silent
1510	KTTT	NE	COLUMBUS	500			41.4539	-97.4056	
1510	WRNJ	NJ	HACKETTSTOWN	2000	230	1100	40.8167	-74.8264	
1510	WXCY	NJ	SALEM	2500			39.5833	-75.4606	
1510	KOAZ	NM	ISLETA	5000	25	4200	34.9794	-106.7369	
1510	WLGN	OH	LOGAN	1000		250	39.5286	-82.3850	
1510	WLKR	OH	NORWALK	500			41.2792	-82.6564	
1510	WWSM	PA	ANNVILLE-CLEONA	5000			40.2956	-76.4628	
1510	WPGR	PA	MONROEVILLE	5000	1	2500	40.4703	-79.8511	
1510	WBSG	PR	LAJAS	1000	1000		18.0364	-67.0828	
1510	WQUL	SC	WOODRUFF	1000		250	34.7561	-82.0550	
1510	KMSD	SD	MILBANK	5000	14	1000	45.1944	-96.6392	
1510	WLAC	TN	NASHVILLE	50000	50000		36.2719	-86.7578	
1510	KAGC	TX	BRYAN	500			30.6517	-96.3850	
1510	KWJB	TX	CANTON	500		400	32.5417	-95.8575	
1510	KCTX	TX	CHILDRESS	250			34.4281	-100.2297	
1510	KMND	TX	MIDLAND	2400			31.9636	-102.0814	
1510	KBED	TX	NEDERLAND	5000			30.0614	-93.9806	
1510	KROB	TX	ROBSTOWN	500			27.7775	-97.6319	
1510	KSTV	TX	STEPHENVILLE	500			32.2022	-98.2483	
1510	KGA	WA	SPOKANE	50000	540	45000	47.5022	-117.3853	
1510	WGKB	WI	WAUKESHA	250			43.0178	-88.1956	
1520	WTLM	AL	OPELIKA	1000		650	32.6572	-85.4242	
1520	KMPG	CA	HOLLISTER	5000		3500	36.8350	-121.4186	
1520	KKZZ	CA	PORT HUENEME	10000	1000		34.1672	-119.1339	
1520	WXYB	FL	INDIAN ROCKS BEACH	1000	13		27.8442	-82.7725	
1520	WEXY	FL	WILTON MANORS	5000	800		26.1739	-80.1575	
1520	WDCY	GA	DOUGLASVILLE	2700		890	33.7636	-84.6892	
1520	KSIB	IA	CRESTON	1000			41.0378	-94.3939	
1520	WHOW	IL	CLINTON	5000		1000	40.0953	-88.9642	
1520	WLUV	IL	LOVES PARK	500	12		42.3300	-89.0828	
1520	WKVI	IN	KNOX	1800		350	41.3216	-86.6059	
1520	WSVX	IN	SHELBYVILLE	260	4		39.5581	-85.7703	
1520	KFXZ	LA	LAFAYETTE	10000	500	10000	30.2808	-92.0147	
1520	WIZZ	MA	GREENFIELD	10000			42.6033	-72.6058	
1520	WTRI	MD	BRUNSWICK	17000			39.3114	-77.6072	
1520	WMLM	MI	ST. LOUIS	1000	1000		43.3522	-84.6056	
1520	WRCI	MI	THREE RIVERS	430	8		41.9286	-85.6375	
1520	KOLM	MN	ROCHESTER	10000	800	10000	43.9878	-92.4278	
1520	KRHW	MO	SIKESTON	5000	1600	5000	36.8236	-89.5958	
1520	WDSL	NC	MOCKSVILLE	5000		1000	35.8806	-80.5406	
1520	WARR	NC	WARRENTON	5000		1000	36.4050	-78.1358	
1520	KMSR	ND	NORTHWOOD	1500			47.4992	-97.3508	
1520	WWKB	NY	BUFFALO	50000	50000		42.7694	-78.8428	
1520	WJDM	NY	MINEOLA	1000		278	40.6850	-73.6100	
1520	WQCT	OH	BRYAN	500	5	250	41.4778	-84.5783	
1520	WINW	OH	CANTON	1000			40.8447	-81.3506	Silent
1520	WPAY	OH	ROSSFORD	500	400		41.5089	-83.5519	Silent
1520	KOKC	OK	OKLAHOMA CITY	50000	50000		35.3333	-97.5044	
1520	KXET	OR	OREGON CITY	50000	15000		45.4122	-122.5769	Silent
1520	WCHE	PA	WEST CHESTER	1000		800	39.9661	-75.6319	
1520	WRSJ	PR	SAN JUAN	25000	25000		18.3531	-66.2025	
1520	KZOY	SD	SIOUX FALLS	500			43.5578	-96.7961	
1520	WNWS	TN	BROWNSVILLE	250			35.6083	-89.2444	
1520	KYND	TX	CYPRESS	25000		18000	29.8869	-96.0144	
1520	KQQB	TX	STOCKDALE	2500			29.1931	-97.8667	
1520	KKXA	WA	SNOHOMISH	50000	50000		47.8756	-122.0778	
1520	WLAK	WI	NEW HOLSTEIN	550			44.0739	-88.1797	
1530	KVDW	AR	ENGLAND	2500		270	34.5458	-91.9844	
1530	KFBK	CA	SACRAMENTO	50000	50000		38.8483	-121.4828	
1530	KQSC	CO	COLORADO SPRINGS	15000	15	1000	38.8189	-104.7756	
1530	WENG	FL	ENGLEWOOD	1000	1		26.9708	-82.3233	
1530	WYMM	FL	JACKSONVILLE	50000			30.3639	-81.7483	
1530	WTTI	GA	DALTON	10000		10000	34.7858	-85.0444	
1530	KVOG	GU	AGANA	250	250		13.4567	144.6722	
1530	KDSN	IA	DENISON	500	13		42.0361	-95.3289	
1530	WCKG	IL	ELMHURST	760			41.8675	-87.9186	
1530	WLIQ	IL	QUINCY	1400		290	39.9308	-91.4294	
1530	KQNK	KS	NORTON	1000			39.8269	-99.8689	
1530	WVBF	MA	MIDDLEBOROUGH CENTER	5000	4		41.8822	-71.0639	
1530	WCTR	MD	CHESTERTOWN	1000		270	39.2264	-76.0889	
1530	WLCO	MI	LAPEER	5000			43.0267	-83.2844	
1530	WYGR	MI	WYOMING	500		250	42.9272	-85.7472	
1530	KQSP	MN	SHAKOPEE		10		44.8072	-93.5569	
1530	KQSP	MN	SHAKOPEE	8600			44.8072	-93.5569	
1530	KMAM	MO	BUTLER	500			38.2489	-94.3217	
1530	WRPM	MS	POPLARVILLE			1000	30.8153	-89.5067	
1530	WLLQ	NC	CHAPEL HILL	10000			35.9686	-79.0028	
1530	WOBX	NC	WANCHESE	250			35.8644	-75.6500	
1530	WCKY	OH	CINCINNATI		50000		39.0653	-84.6075	
1530	WCKY	OH	CINCINNATI	50000			39.0686	-84.6056	
1530	KXTD	OK	WAGONER	5000			35.9750	-95.4917	
1530	WZTE	PA	UNION CITY	4800		250	41.9408	-79.8450	
1530	WUPR	PR	UTUADO	1000	250		18.2678	-66.7097	
1530	WASC	SC	SPARTANBURG	1000		250	34.9494	-81.9592	
1530	WWDX	TN	HUNTINGDON	1000		250	36.0011	-88.4339	
1530	KZNX	TX	CREEDMOOR	10000	220	1000	30.3456	-97.6344	
1530	KGBT	TX	HARLINGEN	50000	10000	50000	26.3758	-97.8953	
1530	WFIC	VA	COLLINSVILLE	1000		250	36.7156	-79.9208	
1540	KDYN	AR	OZARK	500	1		35.4878	-93.8119	
1540	KASA	AZ	PHOENIX	10000	19		33.3767	-112.0903	
1540	KMPC	CA	LOS ANGELES	50000	37000		34.0786	-118.1847	
1540	WKVQ	GA	EATONTON	10000		1600	33.3219	-83.4175	
1540	KREA	HI	HONOLULU	5000	5000		21.3242	-157.8797	
1540	KXEL	IA	WATERLOO	50000	50000		42.1800	-92.3106	
1540	WSMI	IL	LITCHFIELD	1000			39.1725	-89.5706	
1540	WBNL	IN	BOONVILLE	250	1		38.0661	-87.2742	
1540	WLOI	IN	LA PORTE	250			41.6336	-86.7592	
1540	WMYJ	IN	MARTINSVILLE	500		250	39.4086	-86.4194	
1540	KNGL	KS	MCPHERSON	250	2		38.3386	-97.6681	
1540	KLKC	KS	PARSONS	250	1		37.3431	-95.2319	
1540	WFNO	LA	GRETNA	1000			29.8875	-90.0842	
1540	WDON	MD	WHEATON	5000		1000	39.0139	-77.0294	
1540	KTGG	MI	OKEMOS	400		219	42.7203	-84.5197	
1540	KBOA	MO	KENNETT	1000	3	530	36.2250	-90.0750	
1540	WOGR	NC	CHARLOTTE	2400			35.2739	-80.8611	
1540	WTXY	NC	WHITEVILLE	1000			34.3231	-78.7131	
1540	WYNC	NC	YANCEYVILLE	2500		1000	36.4144	-79.3350	
1540	WXEX	NH	EXETER	5000	3	2500	42.9897	-70.9372	
1540	KENT	NV	ENTERPRISE	10000	270	3700	36.0111	-115.2411	
1540	WSIV	NY	EAST SYRACUSE		57		43.0228	-76.1594	
1540	WSIV	NY	EAST SYRACUSE	1000			43.0944	-76.0333	
1540	WBCO	OH	BUCYRUS	500			40.7642	-82.9347	
1540	WWGK	OH	CLEVELAND	1000			41.5028	-81.6325	Silent
1540	WYCL	OH	NILES	500			41.1322	-80.7611	
1540	WBTC	OH	UHRICHSVILLE	250	5		40.4239	-81.3631	
1540	WNWR	PA	PHILADELPHIA	50000	250		40.0461	-75.2358	
1540	WECZ	PA	PUNXSUTAWNEY	5000		1000	40.9600	-79.0022	
1540	WIBS	PR	GUAYAMA	1000			17.9956	-66.0775	
1540	WADK	RI	NEWPORT	1000			41.5036	-71.3119	
1540	WTBI	SC	PICKENS	10000		1000	34.8603	-82.7236	
1540	WJJT	TN	JELLICO	1000	1	500	36.5831	-84.1361	
1540	WBRY	TN	WOODBURY	500			35.8314	-86.1117	
1540	KGBC	TX	GALVESTON	2500	250		29.3153	-94.8053	
1540	KEDA	TX	SAN ANTONIO	5000	1000		29.3583	-98.3514	
1540	KZMP	TX	UNIVERSITY PARK	32000	750		32.8128	-97.0083	Silent
1540	WULT	VA	SANDSTON	1000	8		37.5442	-77.3464	
1540	KXPA	WA	BELLEVUE	5000	5000		47.5914	-122.1822	
1540	WPTT	WI	HARTFORD	500			43.2800	-88.3839	
1550	WLOR	AL	HUNTSVILLE	50000	44		34.8525	-86.6528	
1550	KUAZ	AZ	TUCSON	50000			32.3725	-111.0978	
1550	KWRN	CA	APPLE VALLEY	5000	500		34.5367	-117.1561	
1550	KXEX	CA	FRESNO	5000	2500		36.7706	-119.9222	
1550	KZDG	CA	SAN FRANCISCO	10000	10000		37.5331	-122.2742	
1550	KKCL	CO	GOLDEN	990	350		39.8919	-105.2389	
1550	WSDK	CT	BLOOMFIELD	5000	2400		41.8631	-72.7336	
1550	WNZF	FL	BUNNELL	5500	57		29.4692	-81.2667	
1550	WRHC	FL	CORAL GABLES		500		25.7433	-80.3144	
1550	WRHC	FL	CORAL GABLES	10000			25.6506	-80.1600	
